timestamp,hour,dayofweek,dayofyear,temperature,predicted_power,predicted_voltage,predicted_current,predicted_temperature
2025-06-26T22:13:09.135534,22,3,177,32.79579055441479,0.005496642,1.6728185,0.0009799466,32.299923
2025-06-26T23:13:09.135534,23,3,177,34.00169532890219,0.005496642,0.63028497,0.0009799466,33.99972
2025-06-27T00:13:09.135534,0,4,178,35.29579055441479,0.0056171673,1.7201537,0.0010344925,34.19989
2025-06-27T01:13:09.135534,1,4,178,36.5898857799274,0.0056171673,1.7201537,0.0010344925,34.19989
2025-06-27T02:13:09.135534,2,4,178,37.79579055441479,0.0056171673,1.7201537,0.0010344925,34.19989
2025-06-27T03:13:09.135534,3,4,178,38.83132446034753,0.0056171673,1.7201537,0.0010344925,34.19989
2025-06-27T04:13:09.135534,4,4,178,39.625917573336984,0.0059251497,5.5743594,0.0010772056,39.600025
2025-06-27T05:13:09.135534,5,4,178,40.12541968586014,0.005972306,5.5722136,0.0010772056,40.100006
2025-06-27T06:13:09.135534,6,4,178,40.29579055441479,0.005972306,5.5722136,0.0010772056,40.100006
2025-06-27T07:13:09.135534,7,4,178,40.12541968586014,0.005972306,5.5722136,0.0010772056,40.100006
2025-06-27T08:13:09.135534,8,4,178,39.625917573336984,0.0059251497,5.5743594,0.0010772056,39.600025
2025-06-27T09:13:09.135534,9,4,178,38.83132446034753,0.0056171673,1.7201537,0.0010344925,34.19989
2025-06-27T10:13:09.135534,10,4,178,37.79579055441479,0.0056171673,1.4851869,0.0010344925,34.199886
2025-06-27T11:13:09.135534,11,4,178,36.5898857799274,0.0056171673,1.5523441,0.0010344925,34.199886
2025-06-27T12:13:09.135534,12,4,178,35.29579055441479,0.0056171673,1.5523441,0.0010344925,34.199886
2025-06-27T13:13:09.135534,13,4,178,34.00169532890219,0.005743742,1.6538033,0.0010359812,33.999695
2025-06-27T14:13:09.135534,14,4,178,32.79579055441479,0.005642144,1.6044111,0.0010359812,32.29991
2025-06-27T15:13:09.135534,15,4,178,31.76025664848206,0.005469374,0.47351405,0.0010803961,31.298927
2025-06-27T16:13:09.135534,16,4,178,30.965663535492602,0.05836409,1.5700537,0.008344683,30.799955
2025-06-27T17:13:09.135534,17,4,178,30.466161422969453,0.011860658,1.5870829,0.0017463607,30.19988
2025-06-27T18:13:09.135534,18,4,178,30.295790554414793,0.00053572207,1.7270156,0.0003070403,30.19988
2025-06-27T19:13:09.135534,19,4,178,30.46616142296945,0.00053572207,1.7270156,0.0003070403,30.19988
2025-06-27T20:13:09.135534,20,4,178,30.965663535492602,0.0012407078,4.5108314,0.00082519173,30.799955
2025-06-27T21:13:09.135534,21,4,178,31.760256648482056,0.005592811,0.6332298,0.001084135,31.298927
2025-06-27T22:13:09.135534,22,4,178,32.79579055441479,0.005496642,1.6728185,0.0009799466,32.299923
2025-06-27T23:13:09.135534,23,4,178,34.00169532890219,0.005496642,0.63028497,0.0009799466,33.99972
2025-06-28T00:13:09.135534,0,5,179,35.29579055441479,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-28T01:13:09.135534,1,5,179,36.5898857799274,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-28T02:13:09.135534,2,5,179,37.79579055441479,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-28T03:13:09.135534,3,5,179,38.83132446034753,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-28T04:13:09.135534,4,5,179,39.625917573336984,0.00018499322,0.07488426,0.000109496636,39.600025
2025-06-28T05:13:09.135534,5,5,179,40.12541968586014,0.00018499322,0.06722102,0.000109496636,40.100006
2025-06-28T06:13:09.135534,6,5,179,40.29579055441479,0.00018499322,0.06722102,0.000109496636,40.100006
2025-06-28T07:13:09.135534,7,5,179,40.12541968586014,0.00018499322,0.06722102,0.000109496636,40.100006
2025-06-28T08:13:09.135534,8,5,179,39.625917573336984,0.00018499322,0.07488426,0.000109496636,39.600025
2025-06-28T09:13:09.135534,9,5,179,38.83132446034753,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-28T10:13:09.135534,10,5,179,37.79579055441479,0.00018499322,1.4218308,0.000109496636,34.199886
